time,value
0.0,9806.65
0.0010130000000000004,9806.65
0.002037000000000001,9806.65
0.0030610000000000017,9806.65
0.004085000000000002,9806.65
0.005109000000000002,9806.65
0.006133000000000003,9806.65
0.007157000000000004,9806.65
0.008181000000000004,9806.65
0.009205000000000005,9806.65
0.010229000000000005,9806.65
0.011253000000000006,9806.65
0.012253000000000007,9806.65
0.013253000000000008,9806.65
0.014253000000000009,9806.65
0.01525300000000001,9806.65
0.01625300000000001,9806.65
0.01725300000000001,9806.65
0.018253000000000012,9806.65
0.019253000000000013,9806.65
0.020253000000000014,9806.65
0.021253000000000015,9806.65
0.022253000000000016,9806.65
0.023253000000000017,9806.65
0.024253000000000018,9806.65
0.02525300000000002,9806.65
0.02625300000000002,9806.65
0.02725300000000002,9806.65
0.02825300000000002,9806.65
0.029253000000000022,9806.65
0.030253000000000023,9806.65
0.031253000000000024,9806.65
0.032253000000000025,9806.65
0.033253000000000026,9806.65
0.034253000000000026,9806.65
0.03525300000000003,9806.65
0.03625300000000003,9806.65
0.03725300000000003,9806.65
0.03825300000000003,9806.65
0.03925300000000003,9806.65
0.04025300000000003,9806.65
0.04125300000000003,9806.65
0.042253000000000034,9806.65
0.043253000000000034,9806.65
0.044253000000000035,9806.65
0.045253000000000036,9806.65
0.04625300000000004,9806.65
0.04725300000000004,9806.65
0.04825300000000004,9806.65
0.04925300000000004,9806.65
0.05025300000000004,9806.65
0.05125300000000004,9806.65
0.05225300000000004,9806.65
0.05325300000000004,9806.65
0.054253000000000044,9806.65
0.055253000000000045,9806.65
0.056253000000000046,9806.65
0.05725300000000005,9806.65
0.05825300000000005,9806.65
0.05925300000000005,9806.65
0.06025300000000005,9806.65
0.06125300000000005,9806.65
0.06225300000000005,9806.65
0.06325300000000005,9806.65
0.06425300000000005,9806.65
0.06525300000000005,9806.65
0.06625300000000005,9806.65
0.06725300000000005,9806.65
0.06825300000000005,9806.65
0.06925300000000005,9806.65
0.07025300000000005,9806.65
0.07125300000000005,9806.65
0.07225300000000005,9806.65
0.07325300000000005,9806.65
0.07425300000000006,9806.65
0.07525300000000006,9806.65
0.07625300000000006,9806.65
0.07725300000000006,9806.65
0.07825300000000006,9806.65
0.07925300000000006,9806.65
0.08025300000000006,9806.65
0.08125300000000006,9806.65
0.08225300000000006,9806.65
0.08325300000000006,9806.65
0.08425300000000006,9806.65
0.08525300000000006,9806.65
0.08625300000000007,9806.65
0.08725300000000007,9806.65
0.08825300000000007,9806.65
0.08925300000000007,9806.65
0.09025300000000007,9806.65
0.09125300000000007,9806.65
0.09225300000000007,9806.65
0.09325300000000007,9806.65
0.09425300000000007,9806.65
0.09525300000000007,9806.65
0.09625300000000007,9806.65
0.09725300000000008,9806.65
0.09825300000000008,9806.65
0.09925300000000008,9806.65
0.10025300000000008,9806.65
0.10125300000000008,9806.65
0.10225300000000008,9806.65
0.10325300000000008,9806.65
0.10425300000000008,9806.65
0.10525300000000008,9806.65
0.10625300000000008,9806.65
0.10725300000000008,9806.65
0.10825300000000009,9806.65
0.10925300000000009,9806.65
0.11025300000000009,9806.65
0.11125300000000009,9806.65
0.11225300000000009,9806.65
0.11325300000000009,9806.65
0.11425300000000009,9806.65
0.11525300000000009,9806.65
0.11625300000000009,9806.65
0.1172530000000001,9806.65
0.1182530000000001,9806.65
0.1192530000000001,9806.65
0.1202530000000001,9806.65
0.1212530000000001,9806.65
0.1222530000000001,9806.65
0.1232530000000001,9806.65
0.1242530000000001,9806.65
0.1252530000000001,9806.65
0.1262530000000001,9806.65
0.1272530000000001,9806.65
0.1282530000000001,9806.65
0.1292530000000001,9806.65
0.1302530000000001,9806.65
0.1312530000000001,9806.65
0.1322530000000001,9806.65
0.1332530000000001,9806.65
0.1342530000000001,9806.65
0.1352530000000001,9806.65
0.1362530000000001,9806.65
0.1372530000000001,9806.65
0.1382530000000001,9806.65
0.1392530000000001,9806.65
0.1402530000000001,9806.65
0.1412530000000001,9806.65
0.1422530000000001,9806.65
0.1432530000000001,9806.65
0.1442530000000001,9806.65
0.1452530000000001,9806.65
0.1462530000000001,9806.65
0.1472530000000001,9806.65
0.1482530000000001,9806.65
0.1492530000000001,9806.65
0.1502530000000001,9806.65
0.1512530000000001,9806.65
0.1522530000000001,9806.65
0.1532530000000001,9806.65
0.1542530000000001,9806.65
0.1552530000000001,9806.65
0.15625300000000011,9806.65
0.15725300000000011,9806.65
0.15825300000000012,9806.65
0.15925300000000012,9806.65
0.16025300000000012,9806.65
0.16125300000000012,9806.65
0.16225300000000012,9806.65
0.16325300000000012,9806.65
0.16425300000000012,9806.65
0.16525300000000012,9806.65
0.16625300000000012,9806.65
0.16725300000000012,9806.65
0.16825300000000012,9806.65
